0,,"内容は廃墟などに棲みついた魔物退治が
一般的だが――","The requests usually involve exterminating monsters
that have taken up residence in ruins.",ui\00_message\quest\q20000004.gmd,\quest\q20000004.arc,q20000004.arc,2,Joseph
0,,"うそうそ――冗談よ、冗談
そんなに怖い顔しないでよ
危ない目に遭わせちゃったんだし、
お礼はちゃんとするってば","Just kidding—relax, it was a joke.
Don't make such a scary face.
I put you in danger, after all,
so I'll make sure to thank you properly.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,8,Marisa
0,,"こんな小さな村だから、あたしの噂はすぐに広まって
今まで話した事もない輩まで押しかけて来るの――
そんな奴らを煙に巻く癖が、つい出ちゃったみたい
――とにかく、デート楽しんでくるわ！　ありがとね","It's such a small village that rumors about me spread fast,
even people I've never spoken to come crowding in.
I guess my habit of throwing people off slipped out.
Anyway, I'm off to enjoy my date! Thanks!",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,9,Marisa
0,,"怪盗が姿を現したって噂の場所は、
《廃屋の地下室》よ――","The place rumored to have sightings of the phantom thief
is the Abandoned House Basement.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,10,Marisa
0,,"え？　彼氏はどうしたって？
相手は怪盗よ！
つまんない彼氏なんかと比べないでよ","Huh? What happened to my boyfriend?
I'm talking about a phantom thief!
Don't compare them to some boring boyfriend.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,11,Marisa
0,,"ああ、覚者さん！　
本当に行ってきてくれたのね――
どうだった？","Ah, Arisen!
You really went there after all—
how was it?",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,12,Marisa
0,,"いたのは魔物だけで、怪盗の痕跡は特に無し――
そう、残念だわ
だけど、行ってきてくれてありがとう","There were only monsters—no sign of a phantom thief.
I see… that's disappointing.
Still, thank you for going.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,13,Marisa
0,,"――正直言うと、怪盗の記憶はほとんど無いの
何を言っていたかわからなかったし、
顔もぼんやりとしか――
だけど、あの頼もしい腕の感触だけは覚えてるわ","To be honest, I barely remember the phantom thief.
I don't know what they said,
and their face is just a blur—
but I do remember the feeling of those reliable arms.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,14,Marisa
0,,"ちょっと謎めいた感じだったけど――
彼氏――ルキーノとは逆のタイプだったから、
久しぶりにときめいちゃったの
ああ、ルキーノにも、そんな所があればいいのに――","They felt kind of mysterious—
the opposite of my boyfriend, Lucino,
so it made my heart flutter for the first time in ages.
If only Lucino had a side like that...",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,15,Marisa
0,,"ねぇねぇ――知ってる？
今話題の""怪盗団""の噂！
実はね、あたし――怪盗に会った事あるんだ","Hey, hey—did you hear?
The buzz about the phantom thief group!
Actually, I've met a phantom thief before.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,16,Marisa
0,,"それどころか、助けてもらったの
あの日から、あの人の事が忘れられなくて――
顔は分からなかったけど、ワイルドで素敵な人だった
このレスタニアでは見ないタイプね","More than that, they saved me.
Since that day, I haven't been able to forget them.
I didn't see their face, but they were wild and wonderful.
Not the kind of person you see in Lestania.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,17,Marisa
0,,"ねぇ、あなたこのカードが欲しいんでしょう？
この怪盗のマークが書かれたカード――
だったら、見てきてほしい場所があるの
最近怪盗が姿を見せたって噂の場所――","Hey, you want this card, don't you?
The one with the phantom thief's mark on it—
if that's the case, there's somewhere I want you to check.
A place rumored to have seen the phantom thief recently—",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,18,Marisa
0,,"《廃屋の地下室》ってところ
危険があるかもしれないから――
怪盗が本当にそこにいたのか、
見て来てもらえる？","A place called the Abandoned House Basement.
It might be dangerous—
could you go see whether the phantom thief
was really there?",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,19,Marisa
0,,"《狩人の抜け穴》へ行って、様子を見て来てほしいの
そこが、あたしが怪盗に助けてもらった場所――
え？　怪盗に出会えたらどうするかって？
そうね――怪盗団に入れてもらおうかな","I want you to go to the Hunter's Hideout and see what it's like there.
That's where the phantom thief saved me—
Huh? What would I do if I met them again?
Let's see—I might ask to join the phantom thief group.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,20,Marisa
0,,"ああ、覚者さん！　
本当に行ってきてくれたのね――
どんな場所だった？","Ah, Arisen!
You really went there after all—
what kind of place was it?",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,21,Marisa
0,,"――普通の洞窟？
そんな馬鹿な――いいえ、よくは覚えてないんだけど
もっと、特徴的な場所だったような――
レスタニアで、見た事も聞いた事もない所だったの","Just an ordinary cave...?
That can't be right… no, I don't remember clearly, but
it felt much more distinctive—
somewhere I'd never seen or heard of in all of Lestania.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,22,Marisa
0,,"一体どうなっているの――
夢でも見ていたのかしら？
このカードも、もしかしたら
誰かのイタズラだったのかも――","What is going on…?
Was it all just a dream?
Maybe this card, too,
was nothing more than someone's prank—",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,23,Marisa
0,,"――とにかく、行ってきてくれてありがとね
お礼はちゃんとするつもりよ
ほら、これが欲しいのよね？
もう何のカードか定かじゃないけど――もらってよ","Anyway... thank you for going.
I fully intend to reward you.
Here—you wanted this, right?
I don't even know what kind of card it is anymore, but take it.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,24,Marisa
0,,"ねぇねぇ――知ってる？
""怪盗団""が現れたんだって！
今じゃ、その噂でもちきりよ","Hey, hey—did you hear?
They say a phantom thief group has appeared!
That rumor's everywhere now.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,25,Marisa
0,,"実はね、あたし――怪盗に会った事あるんだ
それどころか、助けてもらったの
よく覚えてないんだけど――
どこかに迷い込んで、そこから助けてもらったような","Actually, I've met a phantom thief before—
more than that, they saved me.
I don't remember it well, but—
I think I got lost somewhere, and they helped me escape.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,26,Marisa
0,,"それで、いつの間にかこのカードを握っていたの
――言わなくても分かるわ、これが欲しいんでしょ？
最近そういう人ばかりなの、あたしの周り
そうね――じゃあ、あたしのお願い聞いてくれる？","And before I knew it, I was holding this card.
—I don't need to ask, do I? You want it, right?
Lately, everyone around me's been like that.
All right—then will you do me a favor?",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,27,Marisa
0,,"《狩人の抜け穴》へ行って、様子を見て来てほしいの
あたしが怪盗と会った場所――
覚えている特徴を挙げると、そこが怪しいみたいなの
もし怪盗を見かけたら、すぐに教えてね","I want you to go to the Hunter's Hideout and check it out.
It's where I met the phantom thief—
based on what I remember, that place seems suspicious.
If you spot the phantom thief, tell me right away.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,28,Marisa
0,,"《死者の小窟》で怪盗捜索中の騎士団が
集まっていたから、あなたに見て来てほしいの
――もし何も無かったら、縁が無かったんだと思って
すっぱり諦めるわ","I saw the Knight Order gathered at the Small Cave Tombs,
searching for the phantom thief, so I want you to check it out.
—If there's nothing there, I'll accept it wasn't meant to be
and give up completely.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,29,Julia
0,,"ああ、覚者さん！　
本当に行ってきてくれたのね――
そこには何があったの？","Ah, Arisen!
You really went—
what was there?",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,30,Marisa
0,,"――魔物だけ、か
騎士団が集まっていたのは、魔物のせいだったのね
これで完全に万策尽きたわ――","—Only monsters, huh.
So that's why the Knight Order was gathered there.
Now I'm completely out of options—",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,31,Marisa
0,,"ええ、分かってる
もう怪盗を追いかけるのはこれっきり！
あーあ、つまんない――
平凡な毎日が、何か変わると思ってたのに","Yes, I know.
This is the last time I chase after the phantom thief!
sigh… how boring—
I thought my ordinary days might finally change.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,32,Marisa
0,,"ほら、このカードが欲しかったんでしょ？
お礼にあげるわ――もうあたしには必要ないから
明日からは――心に仮面をつけてでも
退屈に向き合っていかなきゃね","Here, you wanted this card, didn't you?
I'll give it to you as thanks—I don't need it anymore.
From tomorrow on... even if I have to wear a mask over my heart,
I'll face my boring life again.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,33,Marisa
0,,"ねぇねぇ――知ってる？
""怪盗団""が現れた、って噂！
実は、あたし怪盗に助けてもらったことが
あるんだけど――","Hey, hey—did you hear?
The rumor that a phantom thief group appeared!
Actually, I've been saved by a phantom thief before—",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,34,Marisa
0,,"これだけ一生懸命探してるのに、尻尾も掴めないのよ
――ま、当然か
騎士団が必死になって探してるものを
あたしがそう簡単に見つけられるはずないわよね――","I've searched this hard, and still can't catch a trace.
—Well, of course.
There's no way I could easily find something
the Knight Order is desperately searching for—",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,35,Marisa
0,,"だけど、助けてもらったときに
いつの間にか握っていたこのカード――
きっとこれは何かの意味があると思うのよね
――ねぇ、あなたにお願いがあるの","But this card I was holding without realizing it
when I was saved—
I'm sure it has some meaning.
—Hey, I have a favor to ask you.",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,36,Marisa
0,,"怪盗捜索中の騎士団が《死者の小窟》に
集まっていたのをさっき見たわ
あそこにはきっと何かある――
危険かもしれないけど、様子を見て来てほしいの！","I just saw the Knight Order gathered
at the Small Cave Tombs searching for the phantom thief.
There has to be something there—
it may be dangerous, but please go check it out!",ui\00_message\quest\q20005013.gmd,\quest\q20005013.arc,q20005013.arc,37,Marisa
0,,"ああ、覚者様――
盗賊たちに追われてるの！
どうか――どうかお願い、助けて！","Ah, Arisen—
bandits are chasing me!
Please... please, I beg you, help me!",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,0,Yuni
0,,"ああ、覚者様――
盗賊たちに追われてるの！
どうか――どうかお願い、助けて！","Ah, Arisen—
bandits are chasing me!
Please... please, I beg you, help me!",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,1,Yuni
0,,"血も涙もない奴らなの！
心おきなく、やっつけて！","Those bastards are completely merciless!
Don't hold back, wipe them out!",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,2,Yuni
0,,"ああ、覚者様――
盗賊たちに追われてるの！
どうか――どうかお願い、助けて！","Ah, Arisen—
bandits are chasing me!
Please... please, I beg you, help me!",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,3,Yuni
0,,"わたしだけじゃないの！
このままだったらあいつら村に来ちゃう！！
家が焼かれたり、みんなが殺されたりしたら――！","I'm not the only one in danger!
At this rate, those bastards will end up at the village!!
If our homes burn down, or if everyone is killed...!",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,4,Yuni
0,,ありがとう、覚者さま！,"Thank you, Arisen!",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,5,Yuni
0,,"ありがとうございました、覚者さま！
怪我は大丈夫？","Thank you very much, Arisen!
Are you hurt?",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,6,Yuni
0,,"ありがとうございました、覚者さま！
本当に強いですね！　素敵です！
うん、すっごく――！","Thank you very much, Arisen!
You're truly strong—wonderful!
Yes, really—!",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,7,Yuni
0,,"大丈夫？　無理はしないでね
あいつらほんとにひどいから――","Are you all right? Don't push yourself.
They're truly awful—",ui\00_message\quest\q20010000.gmd,\quest\q20010000.arc,q20010000.arc,8,Yuni
0,,"まずいことになった
浜に魔物が集まってるそうじゃないか","This is bad.
I hear monsters are gathering on the shore.",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,0,Walter
0,,"あの辺りには船があるんだ
あれが壊されたりしたら――！
頼む、何とかできないか！？","There are boats over there.
If those get destroyed—!
Please, can't you do something!?",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,1,Walter
0,,"たっ、大変だ！
浜に魔物が集まってるらしいんだ
それも厄介そうなのが！","Th-this is bad!
It seems monsters are gathering on the shore—
and troublesome ones at that!",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,2,Walter
0,,"あの辺りには船があるんだ
あれが壊されたりしたら――！
頼む、何とかできないか！？","There are boats over there.
If those get destroyed—!
Please, can't you do something!?",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,3,Walter
0,,"ああ――、なんてこった！
浜に魔物が集まってるらしいんだ！
滅多にここらじゃ見ないような奴が！","Oh—what a disaster!
I hear monsters are gathering on the shore!
The kind you hardly ever see around here!",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,4,Walter
0,,"あの辺りには船があるんだ
あれが壊されたりしたら――！
頼む、何とかできないか！？","There are boats over there.
If those get destroyed—!
Please, can't you do something!?",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,5,Walter
0,,どうだった！？　船は無事かい？,How did it go!? Are the boats safe?,ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,6,Walter
0,,"そうか――助かったよ、アンタのおかげだ
うん？　おかしいかい？
遠出もできないボロ船を大事にしてるのが","I see—you saved us, thanks to you.
Huh? You think it's strange?
That I care so much about a rickety boat
that can't even travel far?",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,7,Walter
0,,"若いころからの相棒だ
俺と一緒にオンボロになったヤツを
見捨てる訳にはいかんだろ","It's been my partner since I was young.
I can't just abandon something
that's grown old alongside me.",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,8,Walter
0,,どうだった！？　船は無事かい？,How did it go!? Are the boats safe?,ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,9,Walter
0,,"そうか――助かったよ、アンタのおかげだ
うん？　おかしいかい？
遠出もできないボロ船を大事にしてるのが","I see—you saved us, thanks to you.
Huh? You think it's strange?
That I care so much about a rickety boat
that can't even travel far?",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,10,Walter
0,,"若いころからの相棒だ
俺と一緒にオンボロになったヤツを
見捨てる訳にはいかんだろ","It's been my partner since I was young.
I can't just abandon something
that's grown old alongside me.",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,11,Walter
0,,どうだった！？　船は無事かい？,How did it go!? Are the boats safe?,ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,12,Walter
0,,"そうか――助かったよ、アンタのおかげだ
うん？　おかしいかい？
遠出もできないボロ船を大事にしてるのが","I see—you saved us, thanks to you.
Huh? You think it's strange?
That I care so much about a rickety boat
that can't even travel far?",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,13,Walter
0,,"若いころからの相棒だ
俺と一緒にオンボロになったヤツを
見捨てる訳にはいかんだろ","It's been my partner since I was young.
I can't just abandon something
that's grown old alongside me.",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,14,Walter
0,,"頼むよ、船を！
何とか船を守ってくれ――！","Please—the boats!
Do whatever it takes to protect them!",ui\00_message\quest\q20010001.gmd,\quest\q20010001.arc,q20010001.arc,15,Walter
0,,"あ、あの――
あなたをお強い覚者様と見込んで
お願いがあるんです","Ah, um...
I believe you to be a strong Arisen,
and I have a request.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,0,Akim
0,,"実は――
洞窟の中で慌ててしまい、せっかく
集めた大事な品々を落としてしまった
みたいで","The truth is—
I panicked inside a cave and seem to have dropped
the valuable items I worked so hard to collect.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,1,Akim
0,,"その回収をお願いできないでしょうか？
も、もちろんお礼はしますので","Could I ask you to retrieve them?
O-of course, I'll reward you.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,2,Akim
0,,"はぁ――
自分で取りに戻る勇気があれば――","Ugh...
If only I had the courage to go back myself...",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,3,Akim
0,,"あ、あの――
あなたをお強い覚者様と見込んで
お願いがあるんです","Ah, um...
I believe you to be a strong Arisen,
and I have a request.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,4,Akim
0,,"実は――
洞窟の中で慌ててしまい、せっかく
集めた大事な品々を落としてしまった
みたいで","The truth is...
I panicked inside a cave and seem to have dropped
the valuable items I worked so hard to collect.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,5,Akim
0,,"その回収をお願いできないでしょうか？
ちょっと大変かもしれませんが――
あ！　もちろん見合ったお礼はしますので","Could I ask you to retrieve them?
It might be a little difficult—
Ah! Of course, I'll give you a suitable reward.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,6,Akim
0,,"はぁ――
自分で取りに戻る勇気があれば――","Ugh...
If only I had the courage to go back myself...",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,7,Akim
0,,"あ、あの――
あなたをお強い覚者様と見込んで
お願いがあるんです","Ah, um...
I believe you to be a strong Arisen,
and I have a request.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,8,Akim
0,,"実は――
洞窟の中で慌ててしまい、せっかく
集めた大事な品々を落としてしまった
みたいで","The truth is—
I panicked inside the cave and seem to have dropped
the valuable items I worked so hard to collect.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,9,Akim
0,,"その回収をお願いできないでしょうか？
えっと、かなりその――大変かな、とは思うのですが――
あぁっ！　もちろん見合ったお礼はしますので","Could I ask you to retrieve them?
Um, I think it might be quite—well—difficult…
Ah! Of course, I'll give you a suitable reward.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,10,Akim
0,,"はぁ――
自分で取りに戻る勇気があれば――","Ugh...
If only I had the courage to go back myself...",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,11,Akim
0,,"おお、全部見つけてくださったとは！？
ありがとうございました！","Oh, you found everything!?
Thank you very much!",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,12,Akim
0,,"洞窟奥の滝で清めると
効き目が増すと思ったのですが――
うぅ、また失敗するなんて――","I thought purifying them at the waterfall
deep inside the cave would strengthen their effect…
Ugh, to fail again...",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,13,Akim
0,,"おお、全部見つけてくださったとは！？
さすが覚者様です！
ありがとうございました！","You found everything!?
As expected of the Arisen!
Thank you very much!",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,14,Akim
0,,"洞窟奥の滝で清めると
効き目が増すと思ったのですが――
うぅ、また失敗するなんて――","I thought purifying them at the waterfall
deep inside the cave would strengthen their effect…
Ugh, to fail again...",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,15,Akim
0,,"おお――
実は引き受けていただいたものの
すっかり諦めていまして――","Oh...
To be honest, even after you accepted the request,
I had completely given up.",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,16,Akim
0,,今にして思えばなんと失礼なことを――,"Thinking back on it now, how terribly rude of me—",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,17,Akim
0,,"ありがとうございました！
さすがは覚者様でございます！","Thank you very much!
Truly worthy of being called an Arisen!",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,18,Akim
0,,"洞窟奥の滝で清めると
効き目が増すと思ったのですが――
うぅ、また失敗するなんて――","I thought purifying them at the waterfall
deep inside the cave would strengthen their effect…
Ugh, to fail again...",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,19,Akim
0,,"あの――
調子はいかがでしょうか？
できれば急いでいただきたいのですが――","Um—
how are things going?
If possible, I'd like you to hurry—",ui\00_message\quest\q20010002.gmd,\quest\q20010002.arc,q20010002.arc,20,Akim
0,,"ああ、あんた、いい所に来たね
ちょっと頼まれてくれないかい？","Ah, you came at a good time.
Could I ask you for a favor?",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,0,Rosa
0,,"海岸沿いに灯台があるだろ
守番のルドルフォ爺さんにいつも荷物を
届けてあげるんだけど、今日は普段より
魔物が多いみたいでね","There's a lighthouse along the coast, right?
I usually deliver supplies to old man Rudolfo, the keeper,
but today there seem to be more monsters than usual.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,1,Rosa
0,,"替わってくれないかね、頼むよ
爺さんには、あんたも世話になるかも
しれないしさ","Could you go in my place? Please.
You might end up relying on the old man someday too.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,2,Rosa
0,,"ああ、あんた、いい所に来たね
ちょっと頼まれてくれないかい？","Ah, you came at a good time.
Could I ask you for a favor?",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,3,Rosa
0,,"海岸沿いに灯台があるだろ
守番のルドルフォ爺さんにいつも荷物を
届けてあげるんだけど、今日はなんだか
物騒な魔物が出てきたみたいでね","There's a lighthouse along the coast, right?
I usually deliver supplies to old man Rudolfo, the keeper,
but today some particularly dangerous monsters showed up.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,4,Rosa
0,,"替わってくれないかね、頼むよ
爺さんには、あんたも世話になるかも
しれないしさ","Could you go in my place? Please.
You might end up relying on the old man someday too.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,5,Rosa
0,,"ああ、あんた、いい所に来たね
ちょっと頼まれてくれないかい？","Ah, you came at a good time.
Could I ask you for a favor?",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,6,Rosa
0,,"海岸沿いに灯台があるだろ
守番のルドルフォ爺さんにいつも荷物を
届けてあげるんだけど、今日はこのあたりでも
とびきり怖い魔物を見たって人がいてね","There's a lighthouse along the coast, right?
I usually deliver supplies to old man Rudolfo, the keeper,
but today someone saw an especially terrifying monster
even for this area.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,7,Rosa
0,,"替わってくれないかね、頼むよ
爺さんには、あんたも世話になるかも
しれないしさ","Could you go in my place? Please.
You might end up relying on the old man someday too.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,8,Rosa
0,,んん？　何じゃお前さん,Hm? And who might you be?,ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,9,Rudolfo
0,,"――おぉ、そうかそうか
ローザの使いできてくれたのか
それは失礼したの","Ah, I see, I see.
You've come on Rosa's behalf.
Forgive my rudeness.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,10,Rudolfo
0,,"時間があるなら灯台にでも登って
海を眺めていくといい","If you have time, climb the lighthouse
and gaze out at the sea.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,11,Rudolfo
0,,"海は全ての者に公平じゃ、実にいい
広大なるものを感じ、己を見つめ直す
よい機会になろうて","The sea is fair to all—truly a fine thing.
Feeling its vastness
is a good chance to reflect upon oneself.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,12,Rudolfo
0,,"お疲れさま
大変だったかい？","Good work.
Was it tough?",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,13,Rosa
0,,"ルドルフォ爺さんは元騎士団のすごい人でね
隠居してから何年も灯台守を続けてくれてるのさ
灯台は代々、そうやって守られてきたそうだよ","Old man Rudolfo used to be an impressive member of the Knight Order.
Even after retiring, he's kept watch over the lighthouse for years.
That's how the lighthouse has been protected for generations.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,14,Rosa
0,,"大きな魔物がやって来た時とかは
あの人が知らせてくれて、みんなで逃げたんだよ","When large monsters came,
he'd warn us, and we'd all flee together.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,15,Rosa
0,,元気でやっていてほしいね,I hope he stays well.,ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,16,Rosa
0,,"お疲れさま
大変だったかい？","Good work.
Was it tough?",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,17,Rosa
0,,"ルドルフォ爺さんは元騎士団のすごい人でね
隠居してから何年も灯台守を続けてくれてるのさ
灯台は代々、そうやって守られてきたそうだよ","Old man Rudolfo used to be an impressive member of the Knight Order.
Even after retiring, he's kept watch over the lighthouse for years.
That's how the lighthouse has been protected for generations.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,18,Rosa
0,,"大きな魔物がやって来た時とかは
あの人が知らせてくれて、みんなで逃げたんだよ","When large monsters came,
he'd warn us, and we'd all flee together.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,19,Rosa
0,,元気でやっていてほしいね,I hope he stays well.,ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,20,Rosa
0,,"お疲れさま
大変だったかい？","Good work.
Was it tough?",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,21,Rosa
0,,"ルドルフォ爺さんは元騎士団のすごい人でね
隠居してから何年も灯台守を続けてくれてるのさ
灯台は代々、そうやって守られてきたそうだよ","Old man Rudolfo used to be an impressive member of the Knight Order.
Even after retiring, he's kept watch over the lighthouse for years.
That's how the lighthouse has been protected for generations.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,22,Rosa
0,,"大きな魔物がやって来た時とかは
あの人が知らせてくれて、みんなで逃げたんだよ","When large monsters came,
he'd warn us, and we'd all flee together.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,23,Rosa
0,,元気でやっていてほしいね,I hope he stays well.,ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,24,Rosa
0,,"ちょっと！
あまり遅くならないように届けておくれよ","Hey!
Make sure you don't take too long delivering it.",ui\00_message\quest\q20010003.gmd,\quest\q20010003.arc,q20010003.arc,25,Rosa
0,,"ふむ、ちょうどいい
お前さんに頼むとしようか","Hmm, this is perfect timing.
I suppose I'll ask you.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,0,Rudolfo
0,,"近頃、夜になると
妙な気配を感じる事があっての
朝には消えておるんじゃが――","Lately, when night falls,
I've been sensing a strange presence.
By morning, it's gone, though—",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,1,Rudolfo
0,,"一度お前さんたちで調べてみてくれんか
まぁ、言うても大した相手じゃなかろうて","Could you look into it for me, you and your lot?
I doubt it's anything serious.",ui\00_message\quest\q20010004.gmd,\quest\q20010004.arc,q20010004.arc,2,Rudolfo
